,Time,Tweet
1570,2020-04-13T14:53:50.000Z,"For the purpose of creating conflict and confusion, some in the Fake News Media are saying that it is the Governors decision to open up the states, not that of the President of the United States & the Federal Government. Let it be fully understood that this is incorrect...."
1571,2020-04-14T14:57:19.000Z,"Tell the Democrat Governors that “Mutiny On The Bounty” was one of my all time favorite movies. A good old fashioned mutiny every now and then is an exciting and invigorating thing to watch, especially when the mutineers need so much from the Captain. Too easy!"
1572,2020-04-14T14:24:51.000Z,"GET RID OF BALLOT HARVESTING, IT IS RAMPANT WITH FRAUD. THE USA MUST HAVE VOTER I.D., THE ONLY WAY TO GET AN HONEST COUNT!"
1573,2020-04-14T14:07:11.000Z,"Cuomo’s been calling daily, even hourly, begging for everything, most of which should have been the state’s responsibility, such as new hospitals, beds, ventilators, etc. I got it all done for him, and everyone else, and now he seems to want Independence! That won’t happen!"
1574,2020-04-14T13:40:12.000Z,The Democrats don’t want to approve more money for our great workers under the incredibly successful “Paycheck” plan. Replenish Account Now!
1575,2020-04-13T21:14:10.000Z,"My deepest sympathies go out to Frieda Chera and the family of the late, great, Stanley Chera, one of Manhattan’s most brilliant real estate minds. Stanley was charitable, kind, and a wonderful friend. He will be truly missed!"
1576,2020-04-13T19:30:35.000Z,White House news conference today at 5:00 P.M. Eastern. Thank you!
1577,2020-04-13T14:53:50.000Z,"For the purpose of creating conflict and confusion, some in the Fake News Media are saying that it is the Governors decision to open up the states, not that of the President of the United States & the Federal Government. Let it be fully understood that this is incorrect...."
1578,2020-04-13T13:31:19.000Z,"Having been involved in the negotiations, to put it mildly, the number that OPEC+ is looking to cut is 20 Million Barrels a day, not the 10 Million that is generally being reported. If anything near this happens, and the World gets back to business from the Covid 19....."
1579,2020-04-13T02:08:16.000Z,"The @nytimes story is a Fake, just like the “paper” itself. I was criticized for moving too fast when I issued the China Ban, long before most others wanted to do so. @SecAzar told me nothing until later, and Peter Navarro memo was same as Ban (see his statements). Fake News!"
1580,2020-04-13T01:16:50.000Z,"I am working hard to expose the corruption and dishonesty in the Lamestream Media. That part is easy, the hard part is WHY?"
1581,2020-04-12T21:43:10.000Z,"Governors, get your states testing programs & apparatus perfected. Be ready, big things are happening. No excuses! The Federal Government is there to help. We are testing more than any country in the World. Also, gear up with Face Masks!"
1582,2020-04-12T21:33:34.000Z,"The Opposition Party (Lamestream Media) and their partner, the Radical Left, Do Nothing Democrats, have put their political game plan in full swing. “Whether he is right or wrong, it doesn’t matter. Criticize ’Trump’ for everything, and don’t let the public see Biden. Hide him.”"
1583,2020-04-12T20:43:12.000Z,"If the Fake News Opposition Party is pushing, with all their might, the fact that President Trump “ignored early warnings about the threat,” then why did Media & Dems viciously criticize me when I instituted a Travel Ban on China? They said “early & not necessary.” Corrupt Media!"
1584,2020-04-12T19:49:37.000Z,"Just watched Mike Wallace wannabe, Chris Wallace, on @FoxNews. I am now convinced that he is even worse than Sleepy Eyes Chuck Todd of Meet the Press(please!), or the people over at Deface the Nation. What the hell is happening to @FoxNews. It’s a whole new ballgame over there!"
1585,2020-04-12T19:40:03.000Z,The big Oil Deal with OPEC Plus is done. This will save hundreds of thousands of energy jobs in the United States. I would like to thank and congratulate President Putin of Russia and King Salman of Saudi Arabia. I just spoke to them from the Oval Office. Great deal for all!
1586,2020-04-12T19:25:35.000Z,"For the first time in history there is a fully signed Presidential Disaster Declaration for all 50 States. We are winning, and will win, the war on the Invisible Enemy!"
1587,2020-04-12T16:14:52.000Z,"Great businessman & philanthropist Bernie Marcus, Co-Founder of Home Depot, said that Congress was too distracted by the (phony) Impeachment Witch Hunt when they should have been investigating  CoronaVirus when it first appeared in China. Media played a big roll also!@dcexaminer"
1588,2020-04-12T14:21:55.000Z,HAPPY EASTER!
1589,2020-04-12T14:21:03.000Z,"A very good sign is that empty hospital beds are becoming more and more prevalent. We deployed 418 Doctors, Nurses and Respiratory Therapists from the hospital ship Comfort and the Javits Convention Center to hospitals in NYC & State. Have more bed capacity than was needed. Good!"
1590,2020-04-12T00:29:00.000Z,Mail in ballots substantially increases the risk of crime and VOTER FRAUD!
1591,2020-04-11T23:34:58.000Z,"So now the Fake News @nytimes is tracing the CoronaVirus origins back to Europe, NOT China. This is a first! I wonder what the Failing New York Times got for this one? Are there any NAMED sources? They were recently thrown out of China like dogs, and obviously want back in. Sad!"
1592,2020-04-11T23:28:18.000Z,"Governor @GavinNewsom of California has been very nice &  highly supportive about the great job we have done, working together, for California. That is the good news, but this is the bad. He is unfairly under attack by the Radical Left Dems, MSDNC etc. He is strong! Will he fold?"
1593,2020-04-11T22:35:35.000Z,"The Wall Street Journal Editorial Board doesn’t have a clue on how to fight and win. Their views on Tariffs & Trade are losers for the U.S., but winners for other countries, including China. If we followed their standards,  we’d have no Country left. They should love Sleepy Joe!"
1594,2020-04-11T21:53:36.000Z,"Watching @FoxNews on weekend afternoons is a total waste of time. We now have some great alternatives, like @OANN."
1595,2020-04-11T21:48:58.000Z,"“The President and the Federal Government are doing an excellent job. When they say the death toll isn’t going to be as high as reported, they (the opposition) act like they’re sad because it’s lower. I think they are (Press Conferences) wonderful.” West Virginia Resident, C Span"
1596,2020-04-11T18:53:59.000Z,WE WILL BUILD IT AGAIN!
1597,2020-04-11T23:34:58.000Z,"So now the Fake News @nytimes is tracing the CoronaVirus origins back to Europe, NOT China. This is a first! I wonder what the Failing New York Times got for this one? Are there any NAMED sources? They were recently thrown out of China like dogs, and obviously want back in. Sad!"
1598,2020-04-11T23:28:18.000Z,"Governor @GavinNewsom of California has been very nice &  highly supportive about the great job we have done, working together, for California. That is the good news, but this is the bad. He is unfairly under attack by the Radical Left Dems, MSDNC etc. He is strong! Will he fold?"
1599,2020-04-11T22:35:35.000Z,"The Wall Street Journal Editorial Board doesn’t have a clue on how to fight and win. Their views on Tariffs & Trade are losers for the U.S., but winners for other countries, including China. If we followed their standards,  we’d have no Country left. They should love Sleepy Joe!"
1600,2020-04-11T21:53:36.000Z,"Watching @FoxNews on weekend afternoons is a total waste of time. We now have some great alternatives, like @OANN."
1601,2020-04-11T21:48:58.000Z,"“The President and the Federal Government are doing an excellent job. When they say the death toll isn’t going to be as high as reported, they (the opposition) act like they’re sad because it’s lower. I think they are (Press Conferences) wonderful.” West Virginia Resident, C Span"
1602,2020-04-11T18:53:59.000Z,WE WILL BUILD IT AGAIN!
1603,2020-04-11T18:47:39.000Z,....Does anyone ever notice how few quotes from an actual person are given nowadays by the Lamestream Media. Very seldom. The unnamed or anonymous sources are almost always FAKE NEWS.
1604,2020-04-11T18:43:03.000Z,"When the Failing @nytimes or Amazon @washingtonpost writes a story saying “unnamed sources said”, or any such phrase where a person’s  name is not used, don’t believe them. Most of these unnamed sources don’t exist. They are made up to defame & disparage. They have no “source”..."
1605,2020-04-11T18:33:03.000Z,"“I think the situation is unprecedented, and there is no question about that. It’s whiplash! The economy was moving forward at a rapid pace in terms of growth, jobs and even wage increases, and all of a sudden the pandemic hit and the...."
1606,2020-04-11T16:01:37.000Z,"“Trump did a deal with Japan. A lot of our product goes to Japan, and we are booming in North Dakota.” Jim on C Span, Washington Journal. Our Trade Deals will be having a big impact on our Country as they kick in!"
1607,2020-04-10T15:42:10.000Z,"Nobody wants to say that if Elizabeth Warren gets out of the race before Super Tuesday, Crazy Bernie Sanders wins virtually every state in a blowout...NOT EVEN CLOSE!  I haven’t heard one member of the Fake News Establishment even mention this irrefutable fact. FAKE NEWS!"
1608,2020-04-10T15:15:25.000Z,The Invisible Enemy will soon be in full retreat!
